source_id,university_slug,college_name,department_name,org_unit_id,source_level,source_name,list_url,base_url,list_item_selector,link_selector,title_selector,date_selector,detail_content_selector,detail_date_selector,notice_url_pattern,keywords,adapter,enabled,notes
ou_4_univ_001,ou_4,,,4,university,서강대학교 장학공지,https://sogang.ac.kr/ko/scholarship-notice,https://sogang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 공식 장학공지 URL. 페이지가 JS 로드되어 스냅샷상 비어 보일 수 있음
ou_2515_univ_001,ou_2515,,,2515,university,서울교육대학교 장학공지,https://www.snue.ac.kr/snue/na/ntt/selectNttList.do?bbsId=1083&mi=3004,https://www.snue.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 교육지원>장학제도>공지사항
ou_10_univ_001,ou_10,,,10,university,서울시립대학교 장학공지,https://scholarship.uos.ac.kr/scholarship/main.do?identified=anonymous,https://scholarship.uos.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 장학 포털 메인에 공지 노출. 전용 list는 세션 의존으로 보임
ou_2571_univ_001,ou_2571,,,2571,university,서울여자대학교 장학공지,https://www.swu.ac.kr/swu/744/subview.do,https://www.swu.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 열린캠퍼스 공지사항(장학)
ou_2579_univ_001,ou_2579,,,2579,university,서울장신대학교 장학공지,https://www.sjs.ac.kr/ht_ml/w_03ed/3010.php,https://www.sjs.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 일반 공지(학생성장지원처 장학 공지 포함). 전용 장학보드 미확인
ou_2595_univ_001,ou_2595,,,2595,university,서원대학교 장학공지,https://www.seowon.ac.kr/seowon/435/subview.do,https://www.seowon.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 통합 공지(학생지원팀 장학 공지 포함). 전용 장학보드 미확인
ou_2616_univ_001,ou_2616,,,2616,university,성결대학교 장학공지,https://www.sungkyul.ac.kr/skukr/344/subview.do?mode=list,https://www.sungkyul.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 학생지원과 장학/등록/학자금 전용 게시판
ou_2624_univ_001,ou_2624,,,2624,university,성공회대학교 장학공지,https://www.skhu.ac.kr/skhu/4197/subview.do?mode=list,https://www.skhu.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 학생복지처 장학 전용 게시판
ou_5_univ_001,ou_5,,,5,university,성균관대학교 장학공지,https://www.skku.edu/skku/campus/skk_comm/notice06.do,https://www.skku.edu,,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 성균광장 장학 공지
ou_2667_univ_001,ou_2667,,,2667,university,성신여자대학교 장학공지,https://www.sungshin.ac.kr/main_kor/18962/subview.do?mode=list,https://www.sungshin.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=low | 공개 장학생 모집공고 요약 게시판; 세부 공지는 성신포탈 로그인 필요
ou_2679_univ_001,ou_2679,,,2679,university,세명대학교 장학공지,http://setopia.semyung.ac.kr/program/homepage/Notice_u2.jsp?boardTypeID=2,http://setopia.semyung.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 캠퍼스 통합 공지 게시판; 장학복지팀 장학 공지도 여기 게시
ou_2700_univ_001,ou_2700,,,2700,university,세한대학교 장학공지,https://house.sehan.ac.kr/main/board/janghakList1.do?sub_node=1_2,https://house.sehan.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 호등광장 장학공지 전용 게시판
ou_2703_univ_001,ou_2703,,,2703,university,송원대학교 장학공지,https://www.songwon.ac.kr/sb/SE_Board.asp?boardID=NOTICE&pgKey=64,https://www.songwon.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 장학금 및 학자금 대출 메뉴 하위 공지사항
ou_2708_univ_001,ou_2708,,,2708,university,수원가톨릭대학교 장학공지,https://www.suwoncatholic.ac.kr/bbs/board.php?bo_table=free,https://www.suwoncatholic.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=low | 전용 장학 게시판 미확인; 일반 공지사항만 공개 확인
ou_2711_univ_001,ou_2711,,,2711,university,수원대학교 장학공지,https://www.suwon.ac.kr/index.html?menuno=2041,https://www.suwon.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 포털시스템게시판 장학/대출 전용 목록
ou_2786_univ_001,ou_2786,,,2786,university,신한대학교 장학공지,https://welfare.shinhan.ac.kr/kr/194/subview.do?mode=list,https://welfare.shinhan.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 학생복지처 공지사항; 장학·근로·학자금 공지 포함
ou_2791_univ_001,ou_2791,,,2791,university,아신대학교 장학공지,https://www.acts.ac.kr/modules/board/bd_list.asp?id=board_notice05&left=unilife4_1,https://www.acts.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 공지사항(장학) 전용 게시판
ou_2818_univ_001,ou_2818,,,2818,university,안양대학교 장학공지,https://www.anyang.ac.kr/main/academic/external-scholarship.do,https://www.anyang.ac.kr,,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 교외장학 안내 게시판
ou_2_univ_001,ou_2,,,2,university,연세대학교 장학공지,https://www.yonsei.ac.kr/sc/254/subview.do?enc=Zm5jdDF8QEB8JTJGYmJzJTJGc2MlMkY1OCUyRmFydGNsTGlzdC5kbyUzRmZpbmRDbFNlcSUzRDI1NyUyNg%3D%3D,https://www.yonsei.ac.kr,,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | notice_sources
ou_2909_univ_001,ou_2909,,,2909,university,용인대학교 장학공지,https://yongin.ac.kr/cmn/board/SYSTEM_DEFAULT000001/scholarList.do,https://yongin.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학 공지 전용 게시판
ou_2924_univ_001,ou_2924,,,2924,university,우석대학교 장학공지,http://www.woosuk.ac.kr/main/?menu=110,http://www.woosuk.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 등록/장학/대출 공지사항 전용 게시판
ou_2978_univ_001,ou_2978,,,2978,university,유원대학교 장학공지,https://www.u1.ac.kr/u1/community/scholarship.do,https://www.u1.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 커뮤니티 > 장학공지
ou_2981_univ_001,ou_2981,,,2981,university,을지대학교 장학공지,https://www.eulji.ac.kr/?menuno=4005,https://www.eulji.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 공지사항-장학
ou_7_univ_001,ou_7,,,7,university,이화여자대학교 장학공지,https://www.ewha.ac.kr/ewha/bachelor/scholarship-notice.do,https://www.ewha.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | notice_sources
ou_3003_univ_001,ou_3003,,,3003,university,인제대학교 장학공지,https://www.inje.ac.kr/kor/Template/Bsub_page.asp?Ltype=5&Ltype2=0&Ltype3=0&Tname=S_News&Ldir=board/S_News&Lpage=Tboard_L&div=10&d1n=5&d2n=1&d3n=6&d4n=0,https://www.inje.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 인제소식 > 장학 카테고리 목록(상세글 breadcrumb 기준)
ou_3013_univ_001,ou_3013,,,3013,university,인천대학교 장학공지,https://inuchina.inu.ac.kr/inu/1519/subview.do,https://inuchina.inu.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 전용 장학금 게시판
ou_3046_univ_001,ou_3046,,,3046,university,전남대학교 장학공지,https://www.jnu.ac.kr/WebApp/web/HOM/COM/Board/board.aspx?boardID=5&cate=8,https://www.jnu.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 공지사항 > 장학안내 필터
ou_3064_univ_001,ou_3064,,,3064,university,전북대학교 장학공지,https://www.jbnu.ac.kr/web/news/notice/sub01.do,https://www.jbnu.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 교내공지 통합 게시판(#장학 태그 공지 혼재)
ou_3082_univ_001,ou_3082,,,3082,university,전주교육대학교 장학공지,https://www.jnue.kr/portal/jnue/bbs/list.do?menuId=M0004000100010000,https://www.jnue.kr,,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 학사공지 게시판(장학 공지 혼재)
ou_3124_univ_001,ou_3124,,,3124,university,조선대학교 장학공지,https://www3.chosun.ac.kr/scho/2138/subview.do,https://www3.chosun.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학안내 사이트 공지사항
ou_8_univ_001,ou_8,,,8,university,중앙대학교 장학공지,https://www.cau.ac.kr/cms/FR_CON/index.do?MENU_ID=100&CONTENTS_NO=5&P_TAB_NO=5,https://www.cau.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | notice_sources
ou_3168_univ_001,ou_3168,,,3168,university,중원대학교 장학공지,http://www.jwu.ac.kr/site/siteView.jwu?bbsCategoryId=0&categoryId=D3_928&depth=3&jobType=0&pageNo=1&search=&searchType=&taskType=0,http://www.jwu.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 공지사항; '장학-학자금' 카테고리 필터 사용
ou_3187_univ_001,ou_3187,,,3187,university,창신대학교 장학공지,https://www.cs.ac.kr/board/board_community1?category_id=5,https://www.cs.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 공지사항 > 장학 카테고리 필터
ou_3194_univ_001,ou_3194,,,3194,university,청운대학교 장학공지,https://home.chungwoon.ac.kr/home/selectBbsNttList.do?bbsNo=44&key=829&searchCtgry=%EC%9E%A5%ED%95%99%EA%B3%B5%EC%A7%80,https://home.chungwoon.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학공지 카테고리 필터
ou_3198_univ_001,ou_3198,,,3198,university,청주교육대학교 장학공지,https://www.cje.ac.kr/web/board/brdList.do?menu_cd=000219,https://www.cje.ac.kr,,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 전용 장학공지
ou_3209_univ_001,ou_3209,,,3209,university,초당대학교 장학공지,https://dream.cdu.ac.kr/mod/board/list.do?MID=DRM_B05010100,https://dream.cdu.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 초당 장학안내 사이트 공지사항
ou_3229_univ_001,ou_3229,,,3229,university,충남대학교 장학공지,https://plus.cnu.ac.kr/_prog/_board/?code=sub07_0713,https://plus.cnu.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 백마광장 > 장학게시판
ou_3265_univ_001,ou_3265,,,3265,university,평택대학교 장학공지,https://www.ptu.ac.kr/www/410/subview.do,https://www.ptu.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학금안내 게시판
ou_3284_univ_001,ou_3284,,,3284,university,한경국립대학교 장학공지,https://www.hknu.ac.kr/kor/563/subview.do,https://www.hknu.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학공지
ou_3294_univ_001,ou_3294,,,3294,university,한국공학대학교 장학공지,https://www.tukorea.ac.kr/tukorea/1097/subview.do,https://www.tukorea.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학공지
ou_3307_univ_001,ou_3307,,,3307,university,한국기술교육대학교 장학공지,https://www.koreatech.ac.kr/notice/list.es?board_id=15&mid=a10604020000,https://www.koreatech.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학공지
ou_3329_univ_001,ou_3329,,,3329,university,한국예술종합학교 장학공지,https://www.karts.ac.kr/nri/bbs/NuriBbsList.do?bbsId=BBSNURI_001,https://www.karts.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 공지사항(장학/생활 카테고리)
ou_1153_univ_001,ou_1153,,,1153,university,한국외국어대학교 장학공지,https://www.hufs.ac.kr/hufs/11283/subview.do,https://www.hufs.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | notice_sources
ou_3342_univ_001,ou_3342,,,3342,university,한국전통문화대학교 장학공지,http://www.nuch.ac.kr/mec/ots/brd/list.do?mnuBaseId=MNU0000146&topBaseId=MNU0000009&tplSer=2,http://www.nuch.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 대학홍보 공지사항
ou_3393_univ_001,ou_3393,,,3393,university,한국항공대학교 장학공지,https://kau.ac.kr/kaulife/scholnoti.php,https://kau.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학/대출공지
ou_3417_univ_001,ou_3417,,,3417,university,한라대학교 장학공지,https://www.halla.ac.kr/kr/244/subview.do,https://www.halla.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학공지
ou_3420_univ_001,ou_3420,,,3420,university,한림대학교 장학공지,https://www.hallym.ac.kr/hallym/1135/subview.do,https://www.hallym.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학/등록 공지
ou_3436_univ_001,ou_3436,,,3436,university,한밭대학교(산업대) 장학공지,https://www.hanbat.ac.kr/bbs/BBSMSTR_000000001261/list.do,https://www.hanbat.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=medium | 국립한밭대학교 장학공지
ou_3437_univ_001,ou_3437,,,3437,university,한서대학교 장학공지,https://www.hanseo.ac.kr/boardCnts/list.do?boardID=301&m=040104&s=hs,https://www.hanseo.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학공지
ou_3447_univ_001,ou_3447,,,3447,university,한성대학교 장학공지,https://www.hansung.ac.kr/hansung/6172/subview.do,https://www.hansung.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 대학 공지사항(장학 글 다수)
ou_3456_univ_001,ou_3456,,,3456,university,한세대학교 장학공지,https://www.hansei.ac.kr/kor/1700/subview.do,https://www.hansei.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학
ou_3463_univ_001,ou_3463,,,3463,university,한신대학교 장학공지,https://www.hs.ac.kr/kor/4957/subview.do,https://www.hs.ac.kr,tbody tr,a[href],a[href],"td:last-child, .date, .board-date, .wr_date",,,(mode=view|sMode=VIEW_FORM|iBrdContNo=|articleNo=|boardNo=|nttNo=|nttId=|idx=\d+|no=\d+|wr_id=\d+|boardSeq=\d+|b_idx=\d+|seq=\d+|uid=\d+|artclNo=|artclView\.do|notice-view\?id=|mod=document),장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학/사회봉사
ou_6_univ_001,ou_6,,,6,university,한양대학교 장학공지,https://sc.hanyang.ac.kr/-12,https://sc.hanyang.ac.kr,,a[href],,,,,,장학|장학금|학자금|등록금|scholarship|tuition|fellowship,,true,confidence=high | 장학공지
