source_id,source_name,university_name,list_url,base_url,org_unit_id,university_slug,notes,initial_status,initial_error_bucket,initial_observed_count,initial_matched_count,initial_new_count,cohort
ou_2685_univ_001,세종대학교 장학공지,세종대학교,https://www.sejong.ac.kr/kor/intro/notice7.do?mode=list,https://www.sejong.ac.kr,2685,ou_2685,confidence=high | 세종소개 공지사항 중 장학 카테고리,success,success,7,7,7,success_with_items
ou_2700_univ_001,세한대학교 장학공지,세한대학교,https://house.sehan.ac.kr/main/board/janghakList1.do?sub_node=1_2,https://house.sehan.ac.kr,2700,ou_2700,confidence=high | 호등광장 장학공지 전용 게시판,empty_observed,empty_observed,0,0,0,error_90
ou_2703_univ_001,송원대학교 장학공지,송원대학교,https://www.songwon.ac.kr/sb/SE_Board.asp?boardID=NOTICE&pgKey=64,https://www.songwon.ac.kr,2703,ou_2703,confidence=medium | 장학금 및 학자금 대출 메뉴 하위 공지사항,success,success,0,0,0,success_zero_20
ou_2708_univ_001,수원가톨릭대학교 장학공지,수원가톨릭대학교,https://www.suwoncatholic.ac.kr/bbs/board.php?bo_table=free,https://www.suwoncatholic.ac.kr,2708,ou_2708,confidence=low | 전용 장학 게시판 미확인; 일반 공지사항만 공개 확인,success,success,0,0,0,success_zero_20
ou_2711_univ_001,수원대학교 장학공지,수원대학교,https://www.suwon.ac.kr/index.html?menuno=2041,https://www.suwon.ac.kr,2711,ou_2711,confidence=high | 포털시스템게시판 장학/대출 전용 목록,success,success,0,0,0,success_zero_20
ou_2729_univ_001,숙명여자대학교 장학공지,숙명여자대학교,https://www.sookmyung.ac.kr/kr/news/important-notice.do?mode=list&srCategoryId=46,https://www.sookmyung.ac.kr,2729,ou_2729,confidence=high | 주요공지 장학 카테고리 필터,success,recovered_after_retry,4,4,4,success_with_items
ou_2749_univ_001,순복음총회신학교 장학공지,순복음총회신학교,https://kcc.ac.kr/main/sub.html?boardID=www58,https://kcc.ac.kr,2749,ou_2749,confidence=medium | 장학/취업 게시판,success,success,1,0,0,success_with_items
ou_2751_univ_001,순천향대학교 장학공지,순천향대학교,https://home.sch.ac.kr/sch/06/010300.jsp,https://home.sch.ac.kr,2751,ou_2751,confidence=high | 장학공지(교내장학금 목록) 전용 게시판,success,success,10,0,0,success_with_items
ou_2762_univ_001,숭실대학교 장학공지,숭실대학교,https://scatch.ssu.ac.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD/?f&category=%EC%9E%A5%ED%95%99,https://scatch.ssu.ac.kr,2762,ou_2762,confidence=high | Scatch 장학 카테고리 공지,success,success,16,0,0,success_with_items
ou_2773_univ_001,신경주대학교 장학공지,신경주대학교,https://sgu.ac.kr/ko/media/notice.php,https://sgu.ac.kr,2773,ou_2773,confidence=medium | 대학 통합 공지사항; 장학 글은 [장학] 접두어로 게시,success,success,1,0,0,success_with_items
ou_2777_univ_001,신라대학교 장학공지,신라대학교,https://www.silla.ac.kr/ko/?pCode=scnotice,https://www.silla.ac.kr,2777,ou_2777,confidence=high | 신라광장 장학공지 전용 게시판,success,success,17,0,0,success_with_items
ou_2786_univ_001,신한대학교 장학공지,신한대학교,https://welfare.shinhan.ac.kr/kr/194/subview.do?mode=list,https://welfare.shinhan.ac.kr,2786,ou_2786,confidence=medium | 학생복지처 공지사항; 장학·근로·학자금 공지 포함,empty_observed,empty_observed,0,0,0,error_90
ou_2791_univ_001,아신대학교 장학공지,아신대학교,https://www.acts.ac.kr/modules/board/bd_list.asp?id=board_notice05&left=unilife4_1,https://www.acts.ac.kr,2791,ou_2791,confidence=high | 공지사항(장학) 전용 게시판,timeout,attempt_timeout,0,0,0,error_90
ou_2799_univ_001,아주대학교 장학공지,아주대학교,https://www.ajou.ac.kr/kr/ajou/notice_scholarship.do?mode=list,https://www.ajou.ac.kr,2799,ou_2799,confidence=high | 아주광장 장학공지 전용 게시판,success,success,11,11,11,success_with_items
ou_2818_univ_001,안양대학교 장학공지,안양대학교,https://www.anyang.ac.kr/main/academic/external-scholarship.do,https://www.anyang.ac.kr,2818,ou_2818,confidence=medium | 교외장학 안내 게시판,empty_observed,empty_observed,0,0,0,error_90
ou_2_univ_001,연세대학교 장학공지,연세대학교,https://www.yonsei.ac.kr/sc/254/subview.do?enc=Zm5jdDF8QEB8JTJGYmJzJTJGc2MlMkY1OCUyRmFydGNsTGlzdC5kbyUzRmZpbmRDbFNlcSUzRDI1NyUyNg%3D%3D,https://www.yonsei.ac.kr,2,ou_2,confidence=high | notice_sources,empty_observed,empty_observed,0,0,0,error_90
ou_2848_univ_001,연세대학교(미래) 장학공지,연세대학교(미래),https://wsw.yonsei.ac.kr/wsw/notice/scholarship-board.do,https://wsw.yonsei.ac.kr,2848,ou_2848,confidence=high | 미래캠퍼스 학생복지처 장학금 전용 게시판,success,success,16,16,16,success_with_items
ou_2857_univ_001,영남대학교 장학공지,영남대학교,https://www.yu.ac.kr/scholar/notice/notice.do?mode=list,https://www.yu.ac.kr,2857,ou_2857,confidence=high | 장학안내 공지사항 전용 게시판,success,success,13,13,13,success_with_items
ou_2880_univ_001,영산대학교(양산) 장학공지,영산대학교(양산),https://www.ysu.ac.kr/kor/CMS/Board/Board.do?mCode=MN016&searchCategory=c002&mode=list,https://www.ysu.ac.kr,2880,ou_2880,confidence=high | 와이즈유 공지사항 장학 카테고리(양산·해운대 공통),success,success,10,10,10,success_with_items
ou_2887_univ_001,영산대학교(해운대) 장학공지,영산대학교(해운대),https://www.ysu.ac.kr/kor/CMS/Board/Board.do?mCode=MN016&searchCategory=c002&mode=list,https://www.ysu.ac.kr,2887,ou_2887,confidence=high | 와이즈유 공지사항 장학 카테고리(양산·해운대 공통),success,success,10,10,0,success_with_items
ou_2901_univ_001,예수대학교 장학공지,예수대학교,https://www.jesus.ac.kr/main/?menu=191,https://www.jesus.ac.kr,2901,ou_2901,confidence=medium | 커뮤니티 일반 공지사항; 장학 글이 혼재,success,success,2,0,0,success_with_items
ou_2903_univ_001,예원예술대학교 장학공지,예원예술대학교,https://www.yewon.ac.kr/main/?menu=191,https://www.yewon.ac.kr,2903,ou_2903,confidence=high | 장학공지 전용 메뉴,success,success,5,0,0,success_with_items
ou_2909_univ_001,용인대학교 장학공지,용인대학교,https://yongin.ac.kr/cmn/board/SYSTEM_DEFAULT000001/scholarList.do,https://yongin.ac.kr,2909,ou_2909,confidence=high | 장학 공지 전용 게시판,empty_observed,empty_observed,0,0,0,error_90
ou_2924_univ_001,우석대학교 장학공지,우석대학교,http://www.woosuk.ac.kr/main/?menu=110,http://www.woosuk.ac.kr,2924,ou_2924,confidence=high | 등록/장학/대출 공지사항 전용 게시판,success,success,0,0,0,success_zero_20
ou_2931_univ_001,우송대학교 장학공지,우송대학교,https://wsjanghak.wsu.ac.kr/board/index.jsp?code=wsjanghak0401,https://wsjanghak.wsu.ac.kr,2931,ou_2931,confidence=high | 장학 포털 공지,success,success,5,0,0,success_with_items
ou_2956_univ_001,원광대학교 장학공지,원광대학교,https://www.wku.ac.kr/category/notice/scholar-notice,https://www.wku.ac.kr,2956,ou_2956,confidence=high | 장학공지 전용 카테고리 게시판,success,success,11,1,1,success_with_items
ou_2972_univ_001,위덕대학교 장학공지,위덕대학교,https://www.uu.ac.kr/home/uu_notice_06,https://www.uu.ac.kr,2972,ou_2972,confidence=high | 전용 장학공지 게시판,success,success,15,0,0,success_with_items
ou_2978_univ_001,유원대학교 장학공지,유원대학교,https://www.u1.ac.kr/u1/community/scholarship.do,https://www.u1.ac.kr,2978,ou_2978,confidence=high | 커뮤니티 > 장학공지,timeout,attempt_timeout,0,0,0,error_90
ou_2981_univ_001,을지대학교 장학공지,을지대학교,https://www.eulji.ac.kr/?menuno=4005,https://www.eulji.ac.kr,2981,ou_2981,confidence=high | 공지사항-장학,network_error,network_error,0,0,0,error_90
ou_7_univ_001,이화여자대학교 장학공지,이화여자대학교,https://www.ewha.ac.kr/ewha/bachelor/scholarship-notice.do,https://www.ewha.ac.kr,7,ou_7,confidence=high | notice_sources,timeout,attempt_timeout,0,0,0,error_90
ou_3003_univ_001,인제대학교 장학공지,인제대학교,https://www.inje.ac.kr/kor/Template/Bsub_page.asp?Ltype=5&Ltype2=0&Ltype3=0&Tname=S_News&Ldir=board/S_News&Lpage=Tboard_L&div=10&d1n=5&d2n=1&d3n=6&d4n=0,https://www.inje.ac.kr,3003,ou_3003,confidence=medium | 인제소식 > 장학 카테고리 목록(상세글 breadcrumb 기준),network_error,network_error,0,0,0,error_90
ou_3010_univ_001,인천가톨릭대학교 장학공지,인천가톨릭대학교,https://www.iccu.ac.kr/bbs/board.php?bo_table=notice_b,https://www.iccu.ac.kr,3010,ou_3010,confidence=medium | 학사공지 통합 게시판(장학금 공지 혼재),success,success,5,0,0,success_with_items
ou_3013_univ_001,인천대학교 장학공지,인천대학교,https://inuchina.inu.ac.kr/inu/1519/subview.do,https://inuchina.inu.ac.kr,3013,ou_3013,confidence=high | 전용 장학금 게시판,empty_observed,empty_observed,0,0,0,error_90
ou_3036_univ_001,장로회신학대학교 장학공지,장로회신학대학교,https://www.pcts.ac.kr/www/board/list.general.asp?bd_name=jangshin_jnotice02&design=lounge&m1=6&m2=3&m3=1,https://www.pcts.ac.kr,3036,ou_3036,confidence=medium | 장신Lounge 공지사항; 장학 카테고리 필터 사용,success,success,1,0,0,success_with_items
ou_3046_univ_001,전남대학교 장학공지,전남대학교,https://www.jnu.ac.kr/WebApp/web/HOM/COM/Board/board.aspx?boardID=5&cate=8,https://www.jnu.ac.kr,3046,ou_3046,confidence=high | 공지사항 > 장학안내 필터,timeout,attempt_timeout,0,0,0,error_90
ou_3064_univ_001,전북대학교 장학공지,전북대학교,https://www.jbnu.ac.kr/web/news/notice/sub01.do,https://www.jbnu.ac.kr,3064,ou_3064,confidence=medium | 교내공지 통합 게시판(#장학 태그 공지 혼재),empty_observed,empty_observed,0,0,0,error_90
ou_3082_univ_001,전주교육대학교 장학공지,전주교육대학교,https://www.jnue.kr/portal/jnue/bbs/list.do?menuId=M0004000100010000,https://www.jnue.kr,3082,ou_3082,confidence=medium | 학사공지 게시판(장학 공지 혼재),empty_observed,empty_observed,0,0,0,error_90
ou_3085_univ_001,전주대학교 장학공지,전주대학교,https://jj.ac.kr/jj/community/notice03.do,https://jj.ac.kr,3085,ou_3085,confidence=high | 전주대소식 > 장학,success,success,23,17,17,success_with_items
ou_3101_univ_001,제주국제대학교 장학공지,제주국제대학교,https://www.jeju.ac.kr/square/scholarship.htm,https://www.jeju.ac.kr,3101,ou_3101,confidence=high | 전용 장학공지,success,success,1,0,0,success_with_items
ou_3110_univ_001,제주대학교 장학공지,제주대학교,http://www.jejunu.ac.kr/ara/noticesurvey/outEvent.htm?category=320,http://www.jejunu.ac.kr,3110,ou_3110,confidence=high | 공지사항 > 장학 카테고리 필터,success,success,2,0,0,success_with_items
ou_3124_univ_001,조선대학교 장학공지,조선대학교,https://www3.chosun.ac.kr/scho/2138/subview.do,https://www3.chosun.ac.kr,3124,ou_3124,confidence=high | 장학안내 사이트 공지사항,empty_observed,empty_observed,0,0,0,error_90
ou_3139_univ_001,중부대학교 장학공지,중부대학교,https://www.joongbu.ac.kr/board.es?bid=0008&mid=a10302000000,https://www.joongbu.ac.kr,3139,ou_3139,confidence=high | 전용 장학공지,success,success,13,1,1,success_with_items
ou_8_univ_001,중앙대학교 장학공지,중앙대학교,https://www.cau.ac.kr/cms/FR_CON/index.do?MENU_ID=100&CONTENTS_NO=5&P_TAB_NO=5,https://www.cau.ac.kr,8,ou_8,confidence=high | notice_sources,empty_observed,empty_observed,0,0,0,error_90
ou_3168_univ_001,중원대학교 장학공지,중원대학교,http://www.jwu.ac.kr/site/siteView.jwu?bbsCategoryId=0&categoryId=D3_928&depth=3&jobType=0&pageNo=1&search=&searchType=&taskType=0,http://www.jwu.ac.kr,3168,ou_3168,confidence=medium | 공지사항; '장학-학자금' 카테고리 필터 사용,success,success,0,0,0,success_zero_20
ou_3172_univ_001,진주교육대학교 장학공지,진주교육대학교,http://www.cue.ac.kr/kor/CMS/Board/Board.do?mCode=MN186,http://www.cue.ac.kr,3172,ou_3172,confidence=high | CUE소식 > 장학공지,success,success,10,10,10,success_with_items
ou_3187_univ_001,창신대학교 장학공지,창신대학교,https://www.cs.ac.kr/board/board_community1?category_id=5,https://www.cs.ac.kr,3187,ou_3187,confidence=high | 공지사항 > 장학 카테고리 필터,network_error,network_error,0,0,0,error_90
ou_3194_univ_001,청운대학교 장학공지,청운대학교,https://home.chungwoon.ac.kr/home/selectBbsNttList.do?bbsNo=44&key=829&searchCtgry=%EC%9E%A5%ED%95%99%EA%B3%B5%EC%A7%80,https://home.chungwoon.ac.kr,3194,ou_3194,confidence=high | 장학공지 카테고리 필터,partial,partial,9,9,9,error_90
ou_3198_univ_001,청주교육대학교 장학공지,청주교육대학교,https://www.cje.ac.kr/web/board/brdList.do?menu_cd=000219,https://www.cje.ac.kr,3198,ou_3198,confidence=high | 전용 장학공지,empty_observed,empty_observed,0,0,0,error_90
ou_3201_univ_001,청주대학교 장학공지,청주대학교,https://www.cju.ac.kr/www/selectBbsNttList.do?bbsNo=881&key=4577&searchCtgry=%EC%9E%A5%ED%95%99%E3%86%8D%EB%8C%80%EC%B6%9C,https://www.cju.ac.kr,3201,ou_3201,confidence=high | 장학ㆍ대출 카테고리 필터,success,success,11,11,11,success_with_items
ou_3209_univ_001,초당대학교 장학공지,초당대학교,https://dream.cdu.ac.kr/mod/board/list.do?MID=DRM_B05010100,https://dream.cdu.ac.kr,3209,ou_3209,confidence=high | 초당 장학안내 사이트 공지사항,empty_observed,empty_observed,0,0,0,error_90
ou_3222_univ_001,추계예술대학교 장학공지,추계예술대학교,https://www.chugye.ac.kr/mbs/university/jsp/board/list.jsp?boardId=6768&id=university_040803000000,https://www.chugye.ac.kr,3222,ou_3222,confidence=high | 장학 및 학자금 공지사항,success,success,24,0,0,success_with_items
ou_3226_univ_001,춘천교육대학교 장학공지,춘천교육대학교,https://www.cnue.ac.kr/cnue/news/notice03.do,https://www.cnue.ac.kr,3226,ou_3226,confidence=medium | 학생공지 게시판([장학] 태그 공지 혼재),success,success,5,5,5,success_with_items
ou_3229_univ_001,충남대학교 장학공지,충남대학교,https://plus.cnu.ac.kr/_prog/_board/?code=sub07_0713,https://plus.cnu.ac.kr,3229,ou_3229,confidence=high | 백마광장 > 장학게시판,partial,partial,12,0,0,error_90
ou_3245_univ_001,충북대학교 장학공지,충북대학교,https://www.chungbuk.ac.kr/www/selectBbsNttList.do?bbsNo=8&key=815&searchCtgry=%ED%95%99%EC%82%AC%2F%EC%9E%A5%ED%95%99,https://www.chungbuk.ac.kr,3245,ou_3245,confidence=high | 공지사항 > 학사/장학 카테고리 필터,success,success,4,4,4,success_with_items
ou_3265_univ_001,평택대학교 장학공지,평택대학교,https://www.ptu.ac.kr/www/410/subview.do,https://www.ptu.ac.kr,3265,ou_3265,confidence=high | 장학금안내 게시판,empty_observed,empty_observed,0,0,0,error_90
ou_3284_univ_001,한경국립대학교 장학공지,한경국립대학교,https://www.hknu.ac.kr/kor/563/subview.do,https://www.hknu.ac.kr,3284,ou_3284,confidence=high | 장학공지,empty_observed,empty_observed,0,0,0,error_90
ou_3294_univ_001,한국공학대학교 장학공지,한국공학대학교,https://www.tukorea.ac.kr/tukorea/1097/subview.do,https://www.tukorea.ac.kr,3294,ou_3294,confidence=high | 장학공지,empty_observed,empty_observed,0,0,0,error_90
ou_3303_univ_001,한국교원대학교 장학공지,한국교원대학교,https://www.knue.ac.kr/www/selectBbsNttList.do?bbsNo=207&key=1443,https://www.knue.ac.kr,3303,ou_3303,confidence=high | 장학금 공지사항,success,success,10,10,10,success_with_items
ou_3307_univ_001,한국기술교육대학교 장학공지,한국기술교육대학교,https://www.koreatech.ac.kr/notice/list.es?board_id=15&mid=a10604020000,https://www.koreatech.ac.kr,3307,ou_3307,confidence=high | 장학공지,partial,partial,19,1,1,error_90
ou_3318_univ_001,한국성서대학교 장학공지,한국성서대학교,https://www.bible.ac.kr/ko/life/tuition_notice,https://www.bible.ac.kr,3318,ou_3318,confidence=high | 장학/등록금 공지사항,success,success,19,0,0,success_with_items
ou_3329_univ_001,한국예술종합학교 장학공지,한국예술종합학교,https://www.karts.ac.kr/nri/bbs/NuriBbsList.do?bbsId=BBSNURI_001,https://www.karts.ac.kr,3329,ou_3329,confidence=medium | 공지사항(장학/생활 카테고리),success,success,0,0,0,success_zero_20
ou_1153_univ_001,한국외국어대학교 장학공지,한국외국어대학교,https://www.hufs.ac.kr/hufs/11283/subview.do,https://www.hufs.ac.kr,1153,ou_1153,confidence=high | notice_sources,empty_observed,empty_observed,0,0,0,error_90
ou_3342_univ_001,한국전통문화대학교 장학공지,한국전통문화대학교,http://www.nuch.ac.kr/mec/ots/brd/list.do?mnuBaseId=MNU0000146&topBaseId=MNU0000009&tplSer=2,http://www.nuch.ac.kr,3342,ou_3342,confidence=medium | 대학홍보 공지사항,network_error,network_error,0,0,0,error_90
ou_3347_univ_001,한국체육대학교 장학공지,한국체육대학교,https://www.knsu.ac.kr/knsu/unilife/notice.do,https://www.knsu.ac.kr,3347,ou_3347,confidence=medium | 공지사항(장학 카테고리 필터),success,success,3,3,3,success_with_items
ou_3393_univ_001,한국항공대학교 장학공지,한국항공대학교,https://kau.ac.kr/kaulife/scholnoti.php,https://kau.ac.kr,3393,ou_3393,confidence=high | 장학/대출공지,success,success,0,0,0,success_zero_20
ou_3397_univ_001,한남대학교 장학공지,한남대학교,http://janghak.hannam.ac.kr/sub4/menu_1.html,http://janghak.hannam.ac.kr,3397,ou_3397,confidence=high | 장학공지,success,success,21,0,0,success_with_items
ou_3409_univ_001,한동대학교 장학공지,한동대학교,https://www.handong.edu/kor/square/notice/bbs/college/,https://www.handong.edu,3409,ou_3409,confidence=medium | 대학 공지(장학 글 포함),success,success,1,0,0,success_with_items
ou_3417_univ_001,한라대학교 장학공지,한라대학교,https://www.halla.ac.kr/kr/244/subview.do,https://www.halla.ac.kr,3417,ou_3417,confidence=high | 장학공지,empty_observed,empty_observed,0,0,0,error_90
ou_3420_univ_001,한림대학교 장학공지,한림대학교,https://www.hallym.ac.kr/hallym/1135/subview.do,https://www.hallym.ac.kr,3420,ou_3420,confidence=high | 장학/등록 공지,empty_observed,empty_observed,0,0,0,error_90
ou_3436_univ_001,한밭대학교(산업대) 장학공지,한밭대학교(산업대),https://www.hanbat.ac.kr/bbs/BBSMSTR_000000001261/list.do,https://www.hanbat.ac.kr,3436,ou_3436,confidence=medium | 국립한밭대학교 장학공지,empty_observed,empty_observed,0,0,0,error_90
ou_3437_univ_001,한서대학교 장학공지,한서대학교,https://www.hanseo.ac.kr/boardCnts/list.do?boardID=301&m=040104&s=hs,https://www.hanseo.ac.kr,3437,ou_3437,confidence=high | 장학공지,empty_observed,empty_observed,0,0,0,error_90
ou_3447_univ_001,한성대학교 장학공지,한성대학교,https://www.hansung.ac.kr/hansung/6172/subview.do,https://www.hansung.ac.kr,3447,ou_3447,confidence=high | 대학 공지사항(장학 글 다수),empty_observed,empty_observed,0,0,0,error_90
ou_3456_univ_001,한세대학교 장학공지,한세대학교,https://www.hansei.ac.kr/kor/1700/subview.do,https://www.hansei.ac.kr,3456,ou_3456,confidence=high | 장학,empty_observed,empty_observed,0,0,0,error_90
ou_3463_univ_001,한신대학교 장학공지,한신대학교,https://www.hs.ac.kr/kor/4957/subview.do,https://www.hs.ac.kr,3463,ou_3463,confidence=high | 장학/사회봉사,empty_observed,empty_observed,0,0,0,error_90
ou_6_univ_001,한양대학교 장학공지,한양대학교,https://sc.hanyang.ac.kr/-12,https://sc.hanyang.ac.kr,6,ou_6,confidence=high | 장학공지,success,success,0,0,0,success_zero_20
ou_3509_univ_001,한일장신대학교 장학공지,한일장신대학교,https://www.hanil.ac.kr/portal/default/bbs/list.do?menuId=M0004000100040000,https://www.hanil.ac.kr,3509,ou_3509,confidence=medium | 장학공지 메뉴,empty_observed,empty_observed,0,0,0,error_90
ou_3518_univ_001,협성대학교 장학공지,협성대학교,https://www.uhs.ac.kr/uhs/155/subview.do,https://www.uhs.ac.kr,3518,ou_3518,confidence=medium | 협성소식(장학 글 포함),empty_observed,empty_observed,0,0,0,error_90
ou_3525_univ_001,호남대학교 장학공지,호남대학교,https://www.honam.ac.kr/Scholarship_SchFees,https://www.honam.ac.kr,3525,ou_3525,confidence=high | 장학/학자금,success,success,1,0,0,success_with_items
ou_3529_univ_001,호남신학대학교 장학공지,호남신학대학교,https://www.htus.ac.kr/board/board.php?b_id=001,https://www.htus.ac.kr,3529,ou_3529,confidence=medium | 학사공지(장학 글 포함),success,success,1,0,0,success_with_items
ou_3538_univ_001,호서대학교 장학공지,호서대학교,https://www.hoseo.ac.kr/Home/BBSList.mbz?action=MAPP_1708240139&schCategorycode=CTG_17082400013,https://www.hoseo.ac.kr,3538,ou_3538,confidence=medium | 공지사항 장학공지 카테고리,success,success,1,0,0,success_with_items
ou_3550_univ_001,호원대학교 장학공지,호원대학교,https://www.howon.ac.kr/web/_guide/index.html?sm=scholarshipboard,https://www.howon.ac.kr,3550,ou_3550,confidence=high | 장학안내 게시판,success,success,2,0,0,success_with_items
ou_13_univ_001,홍익대학교 장학공지,홍익대학교,https://www.hongik.ac.kr/kr/education/notice-undergrad.do?noCat=24,https://www.hongik.ac.kr,13,ou_13,confidence=high | 대학공지 장학 카테고리,success,success,2,2,2,success_with_items
ou_1618_univ_001,화성의과학대학교 장학공지,화성의과학대학교,https://www.hsmu.ac.kr/user/board/HSMU40102000_list_HSMU40102000.do,https://www.hsmu.ac.kr,1618,ou_1618,confidence=high | 장학공지,network_error,network_error,0,0,0,error_90
