source_id,source_name,list_url,initial_status,initial_error_bucket,initial_observed_count,initial_matched_count,root_cause_category,root_cause_confidence,root_cause_detail,site_structure,action_taken,changed_config,changed_code,diagnose_bucket,primary_failure_code,recovered,final_status,final_error_bucket,final_observed_count,final_matched_count,recent_notice_count,detail_access_status,canonical_url_status,body_status,attachment_status,candidate_handoff_status,launch_eligible,remaining_blocker,exact_next_action
ou_2407_univ_001,부산교육대학교 장학공지,https://www.bnue.ac.kr/board/community01_03,success,success,0,0,valid_empty_board,low,Success with 0 observed items — needs empty-board vs filter confirmation,STATIC_HTML_HREF,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fallback_scan,DETAIL_URL_UNVERIFIED,false,success,success,0,0,0,success,success,success,not_evaluated,blocked,false,zero_observed_needs_empty_board_confirmation,confirm_empty_board_vs_date_filter_with_CRAWL_ALLOW_UNDATED
ou_2409_univ_001,부산대학교 장학공지,https://www.pusan.ac.kr/kor/CMS/Board/Board.do?mCode=MN095&mgr_seq=3&mode=list&searchID=title&searchKeyword=%EC%9E%A5%ED%95%99,success,success,9,9,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,9,9,9,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_2433_univ_001,부산외국어대학교 장학공지,https://www.bufs.ac.kr/bbs/board.php?bo_table=notice_sch,success,success,18,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,none,,,,DETAIL_CONTENT_EMPTY_OR_BOILERPLATE,false,success,success,18,0,0,success,success,warning,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2439_univ_001,부산장신대학교 장학공지,https://www.bpu.ac.kr/Board/BoardList.aspx?BoardMstNo=26,success,success,0,0,valid_empty_board,low,Success with 0 observed items — needs empty-board vs filter confirmation,STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fallback_scan,DETAIL_URL_UNVERIFIED,false,success,success,0,0,0,success,success,success,not_evaluated,blocked,false,zero_observed_needs_empty_board_confirmation,confirm_empty_board_vs_date_filter_with_CRAWL_ALLOW_UNDATED
ou_2451_univ_001,삼육대학교 장학공지,https://www.syu.ac.kr/academic/scholarship-information/scholarship-notice/,success,success,11,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,11,0,0,success,warning,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2459_univ_001,상명대학교 장학공지,https://www.smu.ac.kr/kor/life/notice.do,success,success,4,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,4,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2468_univ_001,상지대학교 장학공지,https://www.sangji.ac.kr/prog/bbsArticle/BBSMSTR_000000000042/list.do,empty_observed,empty_observed,0,0,onclick_event_url_required,high,List selector matched rows but notice URLs failed pattern/event resolution,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,link_extract_fail,URL_RESOLUTION_FAILED,false,empty_observed,empty_observed,0,0,0,skipped,failed,skipped,not_evaluated,blocked,false,onclick_event_url_required,capture_onclick_payload_and_extend_generic_url_builder
ou_4_univ_001,서강대학교 장학공지,https://sogang.ac.kr/ko/scholarship-notice,success,success,0,0,valid_empty_board,low,Success with 0 observed items — needs empty-board vs filter confirmation,STATIC_HTML_HREF,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fallback_scan,DETAIL_URL_UNVERIFIED,false,success,success,0,0,0,success,success,success,not_evaluated,blocked,false,zero_observed_needs_empty_board_confirmation,confirm_empty_board_vs_date_filter_with_CRAWL_ALLOW_UNDATED
ou_2493_univ_001,서경대학교 장학공지,https://www.skuniv.ac.kr/notice,success,success,4,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,4,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2503_univ_001,서울과학기술대학교 장학공지,https://www.seoultech.ac.kr/service/info/janghak/,success,success,3,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,3,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2515_univ_001,서울교육대학교 장학공지,https://www.snue.ac.kr/snue/na/ntt/selectNttList.do?bbsId=1083&mi=3004,empty_observed,empty_observed,0,0,onclick_event_url_required,high,List selector matched rows but notice URLs failed pattern/event resolution,STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,link_extract_fail,URL_RESOLUTION_FAILED,false,empty_observed,empty_observed,0,0,0,skipped,failed,skipped,not_evaluated,blocked,false,onclick_event_url_required,capture_onclick_payload_and_extend_generic_url_builder
ou_3_univ_001,서울대학교 장학공지,https://student.snu.ac.kr/%EC%86%8C%EC%8B%9D%C2%B7%EC%95%8C%EB%A6%BC/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD/?category1=%EC%9D%BC%EB%B0%98%EA%B3%B5%EC%A7%80&mod=list,success,success,1,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,1,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_10_univ_001,서울시립대학교 장학공지,https://scholarship.uos.ac.kr/scholarship/main.do?identified=anonymous,empty_observed,empty_observed,0,0,onclick_event_url_required,high,List selector matched rows but notice URLs failed pattern/event resolution,STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,link_extract_fail,URL_RESOLUTION_FAILED,false,empty_observed,empty_observed,0,0,0,skipped,failed,skipped,not_evaluated,blocked,false,onclick_event_url_required,capture_onclick_payload_and_extend_generic_url_builder
ou_2560_univ_001,서울신학대학교 장학공지,https://www.stu.ac.kr/CmsHome/stu06_03_03.eznic,success,success,1,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,ADAPTER_REQUIRED,false,success,success,1,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2571_univ_001,서울여자대학교 장학공지,https://www.swu.ac.kr/swu/744/subview.do,empty_observed,empty_observed,0,0,onclick_event_url_required,confirmed,List rows resolved after expanding notice_url_pattern to include artclView.do / event URL IDs,STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,true,success,success,11,11,11,skipped,failed,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_2579_univ_001,서울장신대학교 장학공지,https://www.sjs.ac.kr/ht_ml/w_03ed/3010.php,network_error,network_error,0,0,network_dns_or_tls_failure,high,TLS/certificate exception indicated by access profile,TLS_OR_CERTIFICATE_EXCEPTION,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fetch_error,UNKNOWN_NEEDS_MANUAL_REVIEW,false,network_error,network_error,0,0,0,skipped,not_observed,skipped,not_evaluated,blocked,false,network_dns_or_tls_failure,manual_browser_access_check_then_transport_policy_if_allowed
ou_2591_univ_001,서울한영대학교 장학공지,https://www.shyu.ac.kr/fro_end/html/dep_05/5120.php,success,success,15,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,15,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2595_univ_001,서원대학교 장학공지,https://www.seowon.ac.kr/seowon/435/subview.do,empty_observed,empty_observed,0,0,onclick_event_url_required,confirmed,List rows resolved after expanding notice_url_pattern to include artclView.do / event URL IDs,STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,true,success,success,8,8,8,skipped,failed,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_2602_univ_001,선문대학교 장학공지,https://lily.sunmoon.ac.kr/Page2/Story/Notice.aspx?ca=003,success,success,9,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,9,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2616_univ_001,성결대학교 장학공지,https://www.sungkyul.ac.kr/skukr/344/subview.do?mode=list,empty_observed,empty_observed,0,0,onclick_event_url_required,confirmed,List rows resolved after expanding notice_url_pattern to include artclView.do / event URL IDs,STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,true,success,success,9,9,9,skipped,failed,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_2624_univ_001,성공회대학교 장학공지,https://www.skhu.ac.kr/skhu/4197/subview.do?mode=list,empty_observed,empty_observed,0,0,onclick_event_url_required,confirmed,List rows resolved after expanding notice_url_pattern to include artclView.do / event URL IDs,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,true,success,success,7,7,7,skipped,failed,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_5_univ_001,성균관대학교 장학공지,https://www.skku.edu/skku/campus/skk_comm/notice06.do,empty_observed,empty_observed,0,0,list_selector_mismatch,confirmed,Configured list_item_selector matched 0 rows on fetched HTML,SERVER_RENDERED_WITH_PAGINATION|SOURCE_CONFIG_OR_SELECTOR_MISMATCH|STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,selector_miss,LIST_SELECTOR_ZERO_MATCHES,true,success,success,8,1,1,skipped,skipped,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_2667_univ_001,성신여자대학교 장학공지,https://www.sungshin.ac.kr/main_kor/18962/subview.do?mode=list,empty_observed,empty_observed,0,0,onclick_event_url_required,high,List selector matched rows but notice URLs failed pattern/event resolution,STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,success_zero,success,success,0,0,0,skipped,failed,skipped,not_evaluated,blocked,false,zero_observed_needs_empty_board_confirmation,confirm_empty_board_vs_date_filter_with_CRAWL_ALLOW_UNDATED
ou_2679_univ_001,세명대학교 장학공지,http://setopia.semyung.ac.kr/program/homepage/Notice_u2.jsp?boardTypeID=2,success,success,0,0,valid_empty_board,low,Success with 0 observed items — needs empty-board vs filter confirmation,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fallback_scan,DETAIL_URL_UNVERIFIED,false,success,success,0,0,0,success,success,success,not_evaluated,blocked,false,zero_observed_needs_empty_board_confirmation,confirm_empty_board_vs_date_filter_with_CRAWL_ALLOW_UNDATED
ou_2685_univ_001,세종대학교 장학공지,https://www.sejong.ac.kr/kor/intro/notice7.do?mode=list,success,success,7,7,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,7,7,7,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_2700_univ_001,세한대학교 장학공지,https://house.sehan.ac.kr/main/board/janghakList1.do?sub_node=1_2,empty_observed,empty_observed,0,0,onclick_event_url_required,high,List selector matched rows but notice URLs failed pattern/event resolution,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,link_extract_fail,URL_RESOLUTION_FAILED,false,empty_observed,empty_observed,0,0,0,skipped,failed,skipped,not_evaluated,blocked,false,onclick_event_url_required,capture_onclick_payload_and_extend_generic_url_builder
ou_2703_univ_001,송원대학교 장학공지,https://www.songwon.ac.kr/sb/SE_Board.asp?boardID=NOTICE&pgKey=64,success,success,0,0,valid_empty_board,low,Success with 0 observed items — needs empty-board vs filter confirmation,STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fallback_scan,DETAIL_URL_UNVERIFIED,false,success,success,0,0,0,success,success,success,not_evaluated,blocked,false,zero_observed_needs_empty_board_confirmation,confirm_empty_board_vs_date_filter_with_CRAWL_ALLOW_UNDATED
ou_2708_univ_001,수원가톨릭대학교 장학공지,https://www.suwoncatholic.ac.kr/bbs/board.php?bo_table=free,success,success,0,0,valid_empty_board,low,Success with 0 observed items — needs empty-board vs filter confirmation,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fallback_scan,DETAIL_URL_UNVERIFIED,false,success,success,0,0,0,success,success,success,not_evaluated,blocked,false,zero_observed_needs_empty_board_confirmation,confirm_empty_board_vs_date_filter_with_CRAWL_ALLOW_UNDATED
ou_2711_univ_001,수원대학교 장학공지,https://www.suwon.ac.kr/index.html?menuno=2041,success,success,0,0,valid_empty_board,low,Success with 0 observed items — needs empty-board vs filter confirmation,DETAIL_PAGE_UNREACHABLE|SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fallback_scan,DETAIL_FETCH_FAILED,false,success,success,0,0,0,failed,success,skipped,not_evaluated,blocked,false,zero_observed_needs_empty_board_confirmation,confirm_empty_board_vs_date_filter_with_CRAWL_ALLOW_UNDATED
ou_2729_univ_001,숙명여자대학교 장학공지,https://www.sookmyung.ac.kr/kr/news/important-notice.do?mode=list&srCategoryId=46,success,recovered_after_retry,4,4,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_HREF,none,,,,,false,success,recovered_after_retry,4,4,4,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_2749_univ_001,순복음총회신학교 장학공지,https://kcc.ac.kr/main/sub.html?boardID=www58,success,success,1,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,1,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2751_univ_001,순천향대학교 장학공지,https://home.sch.ac.kr/sch/06/010300.jsp,success,success,10,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,10,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2762_univ_001,숭실대학교 장학공지,https://scatch.ssu.ac.kr/%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD/?f&category=%EC%9E%A5%ED%95%99,success,success,16,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,16,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2773_univ_001,신경주대학교 장학공지,https://sgu.ac.kr/ko/media/notice.php,success,success,1,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_HREF,none,,,,FILTERED_OUT_BY_DATE,false,success,success,1,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2777_univ_001,신라대학교 장학공지,https://www.silla.ac.kr/ko/?pCode=scnotice,success,success,17,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_CONTENT_EMPTY_OR_BOILERPLATE,false,success,success,17,0,0,success,success,warning,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2786_univ_001,신한대학교 장학공지,https://welfare.shinhan.ac.kr/kr/194/subview.do?mode=list,empty_observed,empty_observed,0,0,onclick_event_url_required,high,List selector matched rows but notice URLs failed pattern/event resolution,STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,ok,URL_RESOLUTION_FAILED,success_zero,success,success,0,0,0,skipped,failed,skipped,not_evaluated,blocked,false,zero_observed_needs_empty_board_confirmation,confirm_empty_board_vs_date_filter_with_CRAWL_ALLOW_UNDATED
ou_2791_univ_001,아신대학교 장학공지,https://www.acts.ac.kr/modules/board/bd_list.asp?id=board_notice05&left=unilife4_1,timeout,attempt_timeout,0,0,timeout,confirmed,Source attempt timed out,UNKNOWN_NEEDS_MANUAL_REVIEW,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,fallback_scan,UNKNOWN_NEEDS_MANUAL_REVIEW,false,timeout,attempt_timeout,0,0,0,skipped,not_observed,skipped,not_evaluated,blocked,false,timeout,manual_browser_access_check_then_transport_policy_if_allowed
ou_2799_univ_001,아주대학교 장학공지,https://www.ajou.ac.kr/kr/ajou/notice_scholarship.do?mode=list,success,success,11,11,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,11,11,11,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_2818_univ_001,안양대학교 장학공지,https://www.anyang.ac.kr/main/academic/external-scholarship.do,empty_observed,empty_observed,0,0,list_selector_mismatch,confirmed,Configured list_item_selector matched 0 rows on fetched HTML,SOURCE_CONFIG_OR_SELECTOR_MISMATCH,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,selector_miss,LIST_SELECTOR_ZERO_MATCHES,true,success,success,10,0,0,skipped,skipped,skipped,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2_univ_001,연세대학교 장학공지,https://www.yonsei.ac.kr/sc/254/subview.do?enc=Zm5jdDF8QEB8JTJGYmJzJTJGc2MlMkY1OCUyRmFydGNsTGlzdC5kbyUzRmZpbmRDbFNlcSUzRDI1NyUyNg%3D%3D,empty_observed,empty_observed,0,0,list_selector_mismatch,confirmed,Configured list_item_selector matched 0 rows on fetched HTML,SOURCE_CONFIG_OR_SELECTOR_MISMATCH|STATIC_HTML_EVENT_URL,expanded_notice_url_pattern; cleared selector_miss list_item_selector; preferred university_slug; jf_viewArtcl script URL helper; retry crawl,notice_url_pattern;list_item_selector(optional),deriveUniversitySlug;tune DO_DETAIL_URL_PATTERN;jf_viewArtcl;DEFAULT_NOTICE_URL_PATTERN,selector_miss,LIST_SELECTOR_ZERO_MATCHES,true,success,success,10,10,10,skipped,skipped,skipped,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_2848_univ_001,연세대학교(미래) 장학공지,https://wsw.yonsei.ac.kr/wsw/notice/scholarship-board.do,success,success,16,16,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,16,16,16,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_2857_univ_001,영남대학교 장학공지,https://www.yu.ac.kr/scholar/notice/notice.do?mode=list,success,success,13,13,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,13,13,13,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_2880_univ_001,영산대학교(양산) 장학공지,https://www.ysu.ac.kr/kor/CMS/Board/Board.do?mCode=MN016&searchCategory=c002&mode=list,success,success,10,10,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,10,10,10,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_2887_univ_001,영산대학교(해운대) 장학공지,https://www.ysu.ac.kr/kor/CMS/Board/Board.do?mCode=MN016&searchCategory=c002&mode=list,success,success,10,10,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,10,10,0,success,success,success,not_evaluated,ready,true,,ingest_candidates_dry_run_then_admin_review
ou_2901_univ_001,예수대학교 장학공지,https://www.jesus.ac.kr/main/?menu=191,success,success,2,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,STATIC_HTML_HREF,none,,,,DETAIL_IDENTITY_UNVERIFIED,false,success,success,2,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
ou_2903_univ_001,예원예술대학교 장학공지,https://www.yewon.ac.kr/main/?menu=191,success,success,5,0,valid_zero_recent_posts,confirmed,Recovered or originally successful with list items,SERVER_RENDERED_WITH_PAGINATION|STATIC_HTML_EVENT_URL|STATIC_HTML_HREF,none,,,,ADAPTER_REQUIRED,false,success,success,5,0,0,success,success,success,not_evaluated,blocked,false,no_keyword_match_in_lookback,manual_review_with_saved_html_evidence
